Time	Author	Message	Skype Name
10/30/2014 1:03	Skyper 2	…	skyper2
10/30/2014 1:03	Skyper 2	…	skyper2
10/30/2014 1:04	Skyper 1	…	skyper1
10/30/2014 1:04	Skyper 2	…	skyper2
10/30/2014 1:04	Skyper 1	…	skyper1
10/30/2014 1:05	Skyper 1	…	skyper1
10/30/2014 1:05	Skyper 1	…	skyper1
10/30/2014 1:05	Skyper 1	…	skyper1
10/30/2014 1:05	Skyper 1	…	skyper1
10/30/2014 1:05	Skyper 1	…	skyper1
10/30/2014 1:05	Skyper 1	…	skyper1
10/30/2014 1:05	Skyper 2	…	skyper2
10/30/2014 1:05	Skyper 1	…	skyper1
10/30/2014 1:05	Skyper 2	…	skyper2
10/30/2014 1:05	Skyper 1	…	skyper1
10/30/2014 1:05	Skyper 2	…	skyper2
10/30/2014 1:07	Skyper 1	…	skyper1
10/30/2014 1:07	Skyper 1	…	skyper1
10/30/2014 1:07	Skyper 2	…	skyper2
10/30/2014 1:08	Skyper 1	…	skyper1
10/30/2014 1:08	Skyper 1	…	skyper1
10/30/2014 1:09	Skyper 2	…	skyper2
10/30/2014 1:09	Skyper 1	…	skyper1
10/30/2014 1:10	Skyper 1	…	skyper1
10/30/2014 1:11	Skyper 1	…	skyper1
10/30/2014 1:16	Skyper 1	…	skyper1
10/30/2014 1:16	Skyper 1	…	skyper1
10/30/2014 1:16	Skyper 1	…	skyper1
10/30/2014 1:16	Skyper 2	…	skyper2
10/30/2014 1:16	Skyper 2	…	skyper2
10/30/2014 1:16	Skyper 1	…	skyper1
10/30/2014 1:16	Skyper 1	…	skyper1
10/30/2014 1:17	Skyper 1	…	skyper1
10/30/2014 1:17	Skyper 2	…	skyper2
10/30/2014 1:17	Skyper 1	…	skyper1
10/30/2014 1:18	Skyper 1	…	skyper1
10/30/2014 1:18	Skyper 1	…	skyper1
10/30/2014 1:18	Skyper 2	…	skyper2
10/30/2014 1:18	Skyper 1	…	skyper1
10/30/2014 1:18	Skyper 1	…	skyper1
10/30/2014 1:18	Skyper 1	…	skyper1
10/30/2014 1:19	Skyper 2	…	skyper2
10/30/2014 1:19	Skyper 2	…	skyper2
10/30/2014 1:20	Skyper 1	…	skyper1
10/30/2014 1:20	Skyper 2	…	skyper2
10/30/2014 1:20	Skyper 2	…	skyper2
10/30/2014 1:20	Skyper 1	…	skyper1
10/30/2014 1:20	Skyper 1	…	skyper1
10/30/2014 1:22	Skyper 1	…	skyper1
10/30/2014 1:23	Skyper 1	…	skyper1
10/30/2014 1:24	Skyper 1	…	skyper1
10/30/2014 1:24	Skyper 1	…	skyper1
10/30/2014 1:25	Skyper 1	…	skyper1
10/30/2014 1:26	Skyper 1	…	skyper1
10/30/2014 1:28	Skyper 2	…	skyper2
10/30/2014 1:28	Skyper 1	…	skyper1
10/30/2014 1:29	Skyper 2	…	skyper2
10/30/2014 1:29	Skyper 1	…	skyper1
10/30/2014 1:29	Skyper 1	…	skyper1
10/30/2014 1:29	Skyper 2	…	skyper2
10/30/2014 1:37	Skyper 1	…	skyper1
10/30/2014 1:37	Skyper 1	…	skyper1
10/30/2014 1:37	Skyper 1	…	skyper1
10/30/2014 1:37	Skyper 2	…	skyper2
10/30/2014 1:38	Skyper 1	…	skyper1
10/30/2014 1:38	Skyper 2	…	skyper2
10/30/2014 1:38	Skyper 2	…	skyper2
10/30/2014 1:39	Skyper 1	…	skyper1
10/30/2014 1:39	Skyper 1	…	skyper1
10/30/2014 4:06	Skyper 2	…	skyper2
10/30/2014 4:06	Skyper 1	…	skyper1
10/30/2014 4:07	Skyper 1	…	skyper1
10/30/2014 17:13	Skyper 1	…	skyper1
10/30/2014 19:16	Skyper 2	…	skyper2
10/30/2014 19:21	Skyper 1	…	skyper1
10/30/2014 19:22	Skyper 2	…	skyper2
10/30/2014 19:27	Skyper 1	…	skyper1
10/30/2014 19:27	Skyper 2	…	skyper2
10/30/2014 19:27	Skyper 1	…	skyper1
10/30/2014 19:27	Skyper 1	…	skyper1
10/30/2014 19:28	Skyper 1	…	skyper1
10/30/2014 19:28	Skyper 1	…	skyper1
10/30/2014 19:30	Skyper 1	…	skyper1
10/30/2014 19:30	Skyper 2	…	skyper2
10/30/2014 19:30	Skyper 2	…	skyper2
10/30/2014 19:33	Skyper 1	…	skyper1
10/30/2014 19:33	Skyper 2	…	skyper2
10/30/2014 19:33	Skyper 2	…	skyper2
10/30/2014 19:34	Skyper 1	…	skyper1
10/30/2014 19:35	Skyper 2	…	skyper2
10/30/2014 19:35	Skyper 2	…	skyper2
10/30/2014 19:35	Skyper 1	…	skyper1
10/30/2014 19:35	Skyper 1	…	skyper1
10/30/2014 19:35	Skyper 1	…	skyper1
10/30/2014 19:35	Skyper 1	…	skyper1
10/30/2014 19:41	Skyper 2	…	skyper2
10/30/2014 19:41	Skyper 1	…	skyper1
10/30/2014 19:41	Skyper 1	…	skyper1
10/31/2014 5:03	Skyper 2	…	skyper2
10/31/2014 5:03	Skyper 2	…	skyper2
10/31/2014 11:16	Skyper 2	…	skyper2
10/31/2014 11:39	Skyper 1	…	skyper1
10/31/2014 11:39	Skyper 2	…	skyper2
10/31/2014 11:39	Skyper 2	…	skyper2
10/31/2014 11:41	Skyper 1	…	skyper1
10/31/2014 11:41	Skyper 1	…	skyper1
10/31/2014 11:41	Skyper 1	…	skyper1
10/31/2014 11:43	Skyper 2	…	skyper2
10/31/2014 11:43	Skyper 2	…	skyper2
10/31/2014 11:43	Skyper 2	…	skyper2
10/31/2014 11:44	Skyper 2	…	skyper2
10/31/2014 11:44	Skyper 1	…	skyper1
10/31/2014 11:45	Skyper 2	…	skyper2
10/31/2014 11:50	Skyper 2	…	skyper2
10/31/2014 11:54	Skyper 1	…	skyper1
10/31/2014 11:54	Skyper 2	…	skyper2
10/31/2014 11:54	Skyper 2	…	skyper2
10/31/2014 11:54	Skyper 1	…	skyper1
10/31/2014 11:54	Skyper 2	…	skyper2
10/31/2014 11:55	Skyper 1	…	skyper1
10/31/2014 11:55	Skyper 2	…	skyper2
10/31/2014 11:55	Skyper 2	…	skyper2
10/31/2014 11:55	Skyper 1	…	skyper1
10/31/2014 11:56	Skyper 2	…	skyper2
10/31/2014 11:56	Skyper 1	…	skyper1
10/31/2014 11:56	Skyper 2	…	skyper2
10/31/2014 11:56	Skyper 1	…	skyper1
10/31/2014 11:56	Skyper 2	…	skyper2
10/31/2014 11:56	Skyper 1	…	skyper1
10/31/2014 11:57	Skyper 2	…	skyper2
10/31/2014 11:57	Skyper 1	…	skyper1
10/31/2014 11:58	Skyper 2	…	skyper2
10/31/2014 11:58	Skyper 2	…	skyper2
10/31/2014 11:58	Skyper 1	…	skyper1
10/31/2014 11:58	Skyper 2	…	skyper2
10/31/2014 11:58	Skyper 1	…	skyper1
10/31/2014 12:00	Skyper 2	…	skyper2
10/31/2014 12:00	Skyper 2	…	skyper2
10/31/2014 12:02	Skyper 1	…	skyper1
10/31/2014 12:02	Skyper 2	…	skyper2
10/31/2014 12:02	Skyper 1	…	skyper1
10/31/2014 12:02	Skyper 1	…	skyper1
10/31/2014 12:02	Skyper 1	…	skyper1
10/31/2014 12:02	Skyper 1	…	skyper1
10/31/2014 12:08	Skyper 2	…	skyper2
10/31/2014 12:08	Skyper 2	…	skyper2
10/31/2014 12:08	Skyper 2	…	skyper2
10/31/2014 12:09	Skyper 1	…	skyper1
10/31/2014 12:09	Skyper 2	…	skyper2
10/31/2014 12:13	Skyper 1	…	skyper1
10/31/2014 12:14	Skyper 1	…	skyper1
10/31/2014 12:14	Skyper 1	…	skyper1
10/31/2014 12:14	Skyper 1	…	skyper1
10/31/2014 12:14	Skyper 1	…	skyper1
10/31/2014 12:14	Skyper 1	…	skyper1
10/31/2014 12:14	Skyper 2	…	skyper2
10/31/2014 12:15	Skyper 1	…	skyper1
10/31/2014 12:15	Skyper 1	…	skyper1
10/31/2014 12:18	Skyper 1	…	skyper1
10/31/2014 12:18	Skyper 2	…	skyper2
10/31/2014 12:18	Skyper 1	…	skyper1
10/31/2014 12:19	Skyper 1	…	skyper1
10/31/2014 12:21	Skyper 2	…	skyper2
10/31/2014 12:22	Skyper 1	…	skyper1
10/31/2014 12:24	Skyper 1	…	skyper1
10/31/2014 12:24	Skyper 1	…	skyper1
10/31/2014 12:24	Skyper 1	…	skyper1
10/31/2014 12:24	Skyper 2	…	skyper2
10/31/2014 12:24	Skyper 1	…	skyper1
10/31/2014 12:24	Skyper 1	…	skyper1
10/31/2014 12:25	Skyper 1	…	skyper1
10/31/2014 12:26	Skyper 2	…	skyper2
10/31/2014 12:26	Skyper 1	…	skyper1
10/31/2014 12:26	Skyper 1	…	skyper1
10/31/2014 16:06	Skyper 2	…	skyper2
10/31/2014 16:44	Skyper 1	…	skyper1
10/31/2014 16:44	Skyper 1	…	skyper1
10/31/2014 17:13	Skyper 2	…	skyper2
10/31/2014 17:18	Skyper 1	…	skyper1
10/31/2014 17:18	Skyper 1	…	skyper1
10/31/2014 17:19	Skyper 1	…	skyper1
10/31/2014 17:19	Skyper 1	…	skyper1
10/31/2014 17:32	Skyper 1	…	skyper1
10/31/2014 17:32	Skyper 1	…	skyper1
10/31/2014 19:01	Skyper 1	…	skyper1
10/31/2014 19:01	Skyper 1	…	skyper1
10/31/2014 19:02	Skyper 1	…	skyper1
10/31/2014 19:02	Skyper 2	…	skyper2
10/31/2014 19:02	Skyper 2	…	skyper2
10/31/2014 19:02	Skyper 1	…	skyper1
10/31/2014 19:18	Skyper 1	…	skyper1
10/31/2014 19:18	Skyper 1	…	skyper1
10/31/2014 19:18	Skyper 1	…	skyper1
10/31/2014 19:19	Skyper 2	…	skyper2
10/31/2014 19:19	Skyper 1	…	skyper1
10/31/2014 19:19	Skyper 2	…	skyper2
10/31/2014 19:20	Skyper 1	…	skyper1
10/31/2014 19:27	Skyper 2	…	skyper2
10/31/2014 19:28	Skyper 1	…	skyper1
10/31/2014 19:28	Skyper 1	…	skyper1
10/31/2014 19:45	Skyper 2	…	skyper2
10/31/2014 19:45	Skyper 2	…	skyper2
10/31/2014 19:45	Skyper 1	…	skyper1
10/31/2014 19:45	Skyper 1	…	skyper1
10/31/2014 19:46	Skyper 1	…	skyper1
10/31/2014 19:46	Skyper 2	…	skyper2
10/31/2014 19:50	Skyper 1	…	skyper1
10/31/2014 19:50	Skyper 1	…	skyper1
10/31/2014 19:50	Skyper 1	…	skyper1
10/31/2014 19:50	Skyper 1	…	skyper1
10/31/2014 19:50	Skyper 1	…	skyper1
10/31/2014 19:59	Skyper 2	…	skyper2
10/31/2014 19:59	Skyper 2	…	skyper2
10/31/2014 19:59	Skyper 2	…	skyper2
10/31/2014 20:03	Skyper 2	…	skyper2
10/31/2014 20:14	Skyper 1	…	skyper1
10/31/2014 20:15	Skyper 1	…	skyper1
10/31/2014 20:15	Skyper 2	…	skyper2
10/31/2014 20:15	Skyper 1	…	skyper1
10/31/2014 20:15	Skyper 2	…	skyper2
10/31/2014 20:15	Skyper 1	…	skyper1
10/31/2014 20:15	Skyper 2	…	skyper2
10/31/2014 20:16	Skyper 1	…	skyper1
10/31/2014 20:16	Skyper 2	…	skyper2
10/31/2014 20:16	Skyper 2	…	skyper2
10/31/2014 20:17	Skyper 1	…	skyper1
10/31/2014 20:24	Skyper 1	…	skyper1
10/31/2014 20:25	Skyper 2	…	skyper2
10/31/2014 20:25	Skyper 2	…	skyper2
10/31/2014 20:26	Skyper 1	…	skyper1
10/31/2014 20:51	Skyper 2	…	skyper2
10/31/2014 20:51	Skyper 2	…	skyper2
10/31/2014 20:51	Skyper 2	…	skyper2
10/31/2014 20:51	Skyper 2	…	skyper2
10/31/2014 20:51	Skyper 1	…	skyper1
11/1/2014 9:03	Skyper 2	…	skyper2
11/1/2014 9:03	Skyper 2	…	skyper2
11/1/2014 9:16	Skyper 2	…	skyper2
11/1/2014 9:41	Skyper 1	…	skyper1
11/1/2014 9:41	Skyper 2	…	skyper2
11/1/2014 9:41	Skyper 1	…	skyper1
11/1/2014 9:41	Skyper 2	…	skyper2
11/1/2014 9:41	Skyper 1	…	skyper1
11/1/2014 9:41	Skyper 2	…	skyper2
11/1/2014 9:41	Skyper 1	…	skyper1
11/1/2014 9:42	Skyper 1	…	skyper1
11/1/2014 9:42	Skyper 2	…	skyper2
11/1/2014 9:42	Skyper 2	…	skyper2
11/1/2014 9:43	Skyper 1	…	skyper1
11/1/2014 9:43	Skyper 1	…	skyper1
11/1/2014 9:43	Skyper 1	…	skyper1
11/1/2014 9:43	Skyper 2	…	skyper2
11/1/2014 9:44	Skyper 1	…	skyper1
11/1/2014 9:44	Skyper 1	…	skyper1
11/1/2014 9:44	Skyper 1	…	skyper1
11/1/2014 9:45	Skyper 2	…	skyper2
11/1/2014 9:46	Skyper 2	…	skyper2
11/1/2014 9:46	Skyper 2	…	skyper2
11/1/2014 9:46	Skyper 1	…	skyper1
11/1/2014 9:51	Skyper 2	…	skyper2
11/1/2014 9:51	Skyper 2	…	skyper2
11/1/2014 9:51	Skyper 1	…	skyper1
11/1/2014 9:54	Skyper 1	…	skyper1
11/1/2014 9:54	Skyper 1	…	skyper1
11/1/2014 9:56	Skyper 2	…	skyper2
11/1/2014 10:01	Skyper 1	…	skyper1
11/1/2014 10:01	Skyper 1	…	skyper1
11/1/2014 10:02	Skyper 1	…	skyper1
11/1/2014 10:02	Skyper 1	…	skyper1
11/1/2014 10:03	Skyper 1	…	skyper1
11/1/2014 10:07	Skyper 2	…	skyper2
11/1/2014 10:07	Skyper 1	…	skyper1
11/1/2014 10:07	Skyper 1	…	skyper1
11/1/2014 10:07	Skyper 2	…	skyper2
11/1/2014 10:07	Skyper 1	…	skyper1
11/1/2014 10:08	Skyper 2	…	skyper2
11/1/2014 10:09	Skyper 2	…	skyper2
11/1/2014 10:09	Skyper 1	…	skyper1
11/1/2014 10:09	Skyper 1	…	skyper1
11/1/2014 10:09	Skyper 2	…	skyper2
11/1/2014 10:09	Skyper 1	…	skyper1
11/1/2014 10:09	Skyper 1	…	skyper1
11/1/2014 10:10	Skyper 2	…	skyper2
11/1/2014 10:10	Skyper 1	…	skyper1
11/1/2014 10:10	Skyper 2	…	skyper2
11/1/2014 10:10	Skyper 2	…	skyper2
11/1/2014 10:11	Skyper 1	…	skyper1
11/1/2014 10:11	Skyper 2	…	skyper2
11/1/2014 10:11	Skyper 2	…	skyper2
11/1/2014 10:11	Skyper 1	…	skyper1
11/1/2014 10:11	Skyper 2	…	skyper2
11/1/2014 10:12	Skyper 2	…	skyper2
11/1/2014 10:12	Skyper 1	…	skyper1
11/1/2014 10:12	Skyper 2	…	skyper2
11/1/2014 10:12	Skyper 1	…	skyper1
11/1/2014 10:12	Skyper 1	…	skyper1
11/1/2014 10:13	Skyper 2	…	skyper2
11/1/2014 10:13	Skyper 2	…	skyper2
11/1/2014 10:14	Skyper 1	…	skyper1
11/1/2014 10:14	Skyper 2	…	skyper2
11/1/2014 10:15	Skyper 1	…	skyper1
11/1/2014 10:15	Skyper 1	…	skyper1
11/1/2014 10:15	Skyper 1	…	skyper1
11/1/2014 10:15	Skyper 1	…	skyper1
11/1/2014 10:15	Skyper 2	…	skyper2
11/1/2014 10:15	Skyper 1	…	skyper1
11/1/2014 11:18	Skyper 2	…	skyper2
11/1/2014 11:22	Skyper 1	…	skyper1
11/1/2014 11:22	Skyper 1	…	skyper1
11/1/2014 11:22	Skyper 2	…	skyper2
11/1/2014 11:23	Skyper 1	…	skyper1
11/1/2014 11:50	Skyper 2	…	skyper2
11/1/2014 11:50	Skyper 2	…	skyper2
11/1/2014 11:54	Skyper 2	…	skyper2
11/1/2014 13:51	Skyper 1	…	skyper1
11/1/2014 22:33	Skyper 1	…	skyper1
11/2/2014 0:35	Skyper 1	…	skyper1
11/2/2014 17:15	Skyper 2	…	skyper2
11/2/2014 17:15	Skyper 2	…	skyper2
11/2/2014 17:17	Skyper 1	…	skyper1
11/2/2014 17:17	Skyper 1	…	skyper1
11/2/2014 17:18	Skyper 2	…	skyper2
11/2/2014 17:18	Skyper 1	…	skyper1
11/2/2014 17:22	Skyper 2	…	skyper2
11/2/2014 17:22	Skyper 2	…	skyper2
11/2/2014 17:24	Skyper 1	…	skyper1
11/2/2014 17:25	Skyper 2	…	skyper2
11/2/2014 17:25	Skyper 2	…	skyper2
11/2/2014 17:25	Skyper 1	…	skyper1
11/2/2014 17:25	Skyper 2	…	skyper2
11/2/2014 17:25	Skyper 2	…	skyper2
11/2/2014 17:25	Skyper 2	…	skyper2
11/2/2014 17:25	Skyper 1	…	skyper1
11/2/2014 17:25	Skyper 2	…	skyper2
11/2/2014 17:26	Skyper 1	…	skyper1
11/2/2014 17:26	Skyper 1	…	skyper1
11/2/2014 17:28	Skyper 1	…	skyper1
11/2/2014 17:28	Skyper 1	…	skyper1
11/2/2014 17:28	Skyper 2	…	skyper2
11/2/2014 17:32	Skyper 1	…	skyper1
11/2/2014 17:38	Skyper 1	…	skyper1
11/2/2014 17:44	Skyper 2	…	skyper2
11/2/2014 17:47	Skyper 1	…	skyper1
11/2/2014 17:47	Skyper 1	…	skyper1
11/2/2014 17:48	Skyper 2	…	skyper2
11/2/2014 17:48	Skyper 2	…	skyper2
11/2/2014 17:48	Skyper 2	…	skyper2
11/2/2014 17:48	Skyper 1	…	skyper1
11/2/2014 18:46	Skyper 1	…	skyper1
11/2/2014 18:46	Skyper 1	…	skyper1
11/2/2014 19:04	Skyper 1	…	skyper1
11/2/2014 19:05	Skyper 1	…	skyper1
11/2/2014 19:05	Skyper 1	…	skyper1
11/2/2014 19:05	Skyper 1	…	skyper1
11/2/2014 19:05	Skyper 2	…	skyper2
11/2/2014 19:05	Skyper 2	…	skyper2
11/2/2014 19:05	Skyper 1	…	skyper1
11/2/2014 19:06	Skyper 1	…	skyper1
11/2/2014 19:06	Skyper 1	…	skyper1
11/2/2014 19:15	Skyper 1	…	skyper1
11/2/2014 19:15	Skyper 1	…	skyper1
11/2/2014 19:24	Skyper 1	…	skyper1
11/2/2014 19:25	Skyper 1	…	skyper1
11/2/2014 19:25	Skyper 1	…	skyper1
11/2/2014 19:25	Skyper 1	…	skyper1
11/2/2014 19:36	Skyper 1	…	skyper1
11/2/2014 19:36	Skyper 1	…	skyper1
11/2/2014 19:37	Skyper 1	…	skyper1
11/2/2014 19:37	Skyper 1	…	skyper1
11/2/2014 19:37	Skyper 1	…	skyper1
11/2/2014 19:37	Skyper 1	…	skyper1
11/2/2014 19:37	Skyper 1	…	skyper1
11/2/2014 19:41	Skyper 1	…	skyper1
11/2/2014 19:46	Skyper 1	…	skyper1
11/2/2014 19:46	Skyper 1	…	skyper1
11/2/2014 19:48	Skyper 1	…	skyper1
11/2/2014 20:30	Skyper 1	…	skyper1
11/2/2014 20:31	Skyper 1	…	skyper1
11/2/2014 21:01	Skyper 2	…	skyper2
11/2/2014 21:01	Skyper 2	…	skyper2
11/2/2014 21:01	Skyper 1	…	skyper1
11/2/2014 21:02	Skyper 1	…	skyper1
11/2/2014 21:03	Skyper 2	…	skyper2
11/2/2014 21:03	Skyper 1	…	skyper1
11/2/2014 21:03	Skyper 1	…	skyper1
11/2/2014 21:03	Skyper 1	…	skyper1
11/2/2014 21:03	Skyper 2	…	skyper2
11/2/2014 21:04	Skyper 2	…	skyper2
11/2/2014 21:04	Skyper 1	…	skyper1
11/2/2014 21:04	Skyper 1	…	skyper1
11/2/2014 21:04	Skyper 1	…	skyper1
11/2/2014 21:04	Skyper 1	…	skyper1
11/2/2014 21:05	Skyper 1	…	skyper1
11/2/2014 21:05	Skyper 1	…	skyper1
11/2/2014 21:12	Skyper 2	…	skyper2
11/2/2014 21:13	Skyper 1	…	skyper1
11/2/2014 21:13	Skyper 1	…	skyper1
11/2/2014 21:13	Skyper 2	…	skyper2
11/2/2014 21:14	Skyper 1	…	skyper1
11/2/2014 21:14	Skyper 2	…	skyper2
11/2/2014 21:14	Skyper 1	…	skyper1
11/2/2014 21:14	Skyper 2	…	skyper2
11/2/2014 21:15	Skyper 2	…	skyper2
11/2/2014 21:15	Skyper 2	…	skyper2
11/2/2014 21:15	Skyper 2	…	skyper2
11/2/2014 21:16	Skyper 2	…	skyper2
11/2/2014 21:17	Skyper 1	…	skyper1
11/2/2014 21:17	Skyper 1	…	skyper1
11/2/2014 21:17	Skyper 2	…	skyper2
11/2/2014 21:17	Skyper 2	…	skyper2
11/2/2014 21:17	Skyper 2	…	skyper2
11/2/2014 21:17	Skyper 2	…	skyper2
11/2/2014 21:18	Skyper 2	…	skyper2
11/2/2014 21:19	Skyper 1	…	skyper1
11/2/2014 21:19	Skyper 1	…	skyper1
11/2/2014 21:19	Skyper 1	…	skyper1
11/2/2014 21:19	Skyper 1	…	skyper1
11/2/2014 21:29	Skyper 1	…	skyper1
11/2/2014 21:29	Skyper 1	…	skyper1
11/2/2014 21:41	Skyper 2	…	skyper2
11/2/2014 21:41	Skyper 2	…	skyper2
11/2/2014 21:41	Skyper 1	…	skyper1
11/2/2014 21:42	Skyper 2	…	skyper2
11/2/2014 21:42	Skyper 2	…	skyper2
11/2/2014 21:42	Skyper 2	…	skyper2
11/2/2014 21:42	Skyper 1	…	skyper1
11/2/2014 21:42	Skyper 1	…	skyper1
11/2/2014 21:43	Skyper 2	…	skyper2
11/2/2014 21:43	Skyper 2	…	skyper2
11/2/2014 21:43	Skyper 2	…	skyper2
11/2/2014 21:43	Skyper 2	…	skyper2
11/2/2014 21:44	Skyper 1	…	skyper1
11/2/2014 21:44	Skyper 1	…	skyper1
11/2/2014 21:44	Skyper 1	…	skyper1
11/2/2014 21:44	Skyper 2	…	skyper2
11/2/2014 21:45	Skyper 2	…	skyper2
11/2/2014 21:45	Skyper 1	…	skyper1
11/2/2014 21:45	Skyper 1	…	skyper1
11/2/2014 21:46	Skyper 2	…	skyper2
11/2/2014 21:46	Skyper 1	…	skyper1
11/2/2014 21:46	Skyper 1	…	skyper1
11/2/2014 22:11	Skyper 1	…	skyper1
11/2/2014 22:15	Skyper 1	…	skyper1
11/2/2014 22:15	Skyper 1	…	skyper1
11/2/2014 22:34	Skyper 1	…	skyper1
11/2/2014 23:02	Skyper 1	…	skyper1
11/2/2014 23:03	Skyper 1	…	skyper1
11/2/2014 23:06	Skyper 2	…	skyper2
11/2/2014 23:07	Skyper 1	…	skyper1
11/2/2014 23:07	Skyper 1	…	skyper1
11/2/2014 23:31	Skyper 1	…	skyper1
11/2/2014 23:32	Skyper 1	…	skyper1
11/2/2014 23:32	Skyper 1	…	skyper1
11/2/2014 23:32	Skyper 1	…	skyper1
11/2/2014 23:32	Skyper 1	…	skyper1
11/2/2014 23:32	Skyper 1	…	skyper1
11/2/2014 23:49	Skyper 2	…	skyper2
11/2/2014 23:49	Skyper 1	…	skyper1
11/3/2014 0:13	Skyper 2	…	skyper2
11/3/2014 0:13	Skyper 2	…	skyper2
11/3/2014 0:17	Skyper 1	…	skyper1
11/3/2014 0:18	Skyper 1	…	skyper1
11/3/2014 0:18	Skyper 1	…	skyper1
11/3/2014 0:19	Skyper 1	…	skyper1
11/3/2014 0:22	Skyper 1	…	skyper1
11/3/2014 0:28	Skyper 2	…	skyper2
11/3/2014 0:34	Skyper 1	…	skyper1
11/3/2014 13:48	Skyper 2	…	skyper2
11/3/2014 13:48	Skyper 1	…	skyper1
11/3/2014 13:50	Skyper 2	…	skyper2
11/3/2014 13:50	Skyper 2	…	skyper2
11/3/2014 13:51	Skyper 2	…	skyper2
11/3/2014 13:52	Skyper 1	…	skyper1
11/3/2014 13:52	Skyper 1	…	skyper1
11/3/2014 13:52	Skyper 1	…	skyper1
11/3/2014 13:53	Skyper 1	…	skyper1
11/3/2014 14:24	Skyper 1	…	skyper1
11/3/2014 14:25	Skyper 1	…	skyper1
11/3/2014 14:45	Skyper 2	…	skyper2
11/3/2014 14:45	Skyper 2	…	skyper2
11/3/2014 14:45	Skyper 2	…	skyper2
11/3/2014 14:47	Skyper 1	…	skyper1
11/3/2014 14:47	Skyper 1	…	skyper1
11/3/2014 14:48	Skyper 2	…	skyper2
11/3/2014 14:48	Skyper 2	…	skyper2
11/3/2014 14:48	Skyper 2	…	skyper2
11/3/2014 15:01	Skyper 1	…	skyper1
11/3/2014 15:02	Skyper 1	…	skyper1
11/3/2014 15:59	Skyper 2	…	skyper2
11/3/2014 15:59	Skyper 2	…	skyper2
11/3/2014 16:02	Skyper 1	…	skyper1
11/3/2014 16:03	Skyper 2	…	skyper2
11/3/2014 16:19	Skyper 2	…	skyper2
11/3/2014 16:33	Skyper 1	…	skyper1
11/3/2014 16:33	Skyper 1	…	skyper1
11/3/2014 16:33	Skyper 1	…	skyper1
11/3/2014 16:46	Skyper 1	…	skyper1
11/3/2014 17:09	Skyper 1	…	skyper1
11/3/2014 17:35	Skyper 2	…	skyper2
11/3/2014 19:40	Skyper 1	…	skyper1
11/3/2014 19:47	Skyper 1	…	skyper1
11/3/2014 19:48	Skyper 1	…	skyper1
11/3/2014 19:50	Skyper 1	…	skyper1
11/3/2014 22:01	Skyper 2	…	skyper2
11/3/2014 22:36	Skyper 1	…	skyper1
11/3/2014 22:36	Skyper 1	…	skyper1
11/3/2014 22:37	Skyper 1	…	skyper1
11/4/2014 1:34	Skyper 2	…	skyper2
11/4/2014 1:35	Skyper 1	…	skyper1
11/4/2014 1:35	Skyper 2	…	skyper2
11/4/2014 1:36	Skyper 1	…	skyper1
11/4/2014 1:38	Skyper 2	…	skyper2
11/4/2014 2:07	Skyper 2	…	skyper2
11/4/2014 2:08	Skyper 1	…	skyper1
11/4/2014 2:08	Skyper 2	…	skyper2
11/4/2014 2:09	Skyper 1	…	skyper1
11/4/2014 2:09	Skyper 2	…	skyper2
11/4/2014 2:09	Skyper 1	…	skyper1
11/4/2014 2:36	Skyper 1	…	skyper1
11/4/2014 2:36	Skyper 1	…	skyper1
11/4/2014 2:38	Skyper 1	…	skyper1
11/4/2014 2:38	Skyper 1	…	skyper1
11/4/2014 2:38	Skyper 1	…	skyper1
11/4/2014 2:41	Skyper 1	…	skyper1
11/4/2014 2:41	Skyper 1	…	skyper1
11/4/2014 2:42	Skyper 1	…	skyper1
11/4/2014 2:53	Skyper 2	…	skyper2
11/4/2014 2:54	Skyper 2	…	skyper2
11/4/2014 2:55	Skyper 1	…	skyper1
11/4/2014 2:55	Skyper 2	…	skyper2
11/4/2014 2:55	Skyper 2	…	skyper2
11/4/2014 2:55	Skyper 1	…	skyper1
11/4/2014 2:55	Skyper 1	…	skyper1
11/4/2014 2:56	Skyper 2	…	skyper2
11/4/2014 2:56	Skyper 2	…	skyper2
11/4/2014 2:56	Skyper 1	…	skyper1
11/4/2014 2:56	Skyper 1	…	skyper1
11/4/2014 2:56	Skyper 1	…	skyper1
11/4/2014 2:57	Skyper 1	…	skyper1
11/4/2014 2:57	Skyper 1	…	skyper1
11/4/2014 2:57	Skyper 2	…	skyper2
11/4/2014 2:57	Skyper 2	…	skyper2
11/4/2014 2:58	Skyper 1	…	skyper1
11/4/2014 3:02	Skyper 1	…	skyper1
11/4/2014 3:20	Skyper 2	…	skyper2
11/4/2014 3:20	Skyper 1	…	skyper1
11/4/2014 3:20	Skyper 2	…	skyper2
11/4/2014 3:20	Skyper 2	…	skyper2
11/4/2014 3:21	Skyper 1	…	skyper1
11/4/2014 3:21	Skyper 1	…	skyper1
11/4/2014 3:22	Skyper 1	…	skyper1
11/4/2014 3:22	Skyper 2	…	skyper2
11/4/2014 3:22	Skyper 2	…	skyper2
11/4/2014 3:23	Skyper 1	…	skyper1
11/4/2014 3:23	Skyper 1	…	skyper1
11/4/2014 3:26	Skyper 1	…	skyper1
11/4/2014 3:33	Skyper 2	…	skyper2
11/4/2014 3:39	Skyper 2	…	skyper2
11/4/2014 3:39	Skyper 2	…	skyper2
